,0
7172,14340
7173,15936
7174,11836
7175,26444
7176,18484
7177,16144
7178,14388
7179,31524
7180,10108
7181,16300
7182,12804
7183,25564
7184,34092
7185,7660
7186,14760
7187,16776
7188,13964
7189,14420
7190,7516
7191,16092
7192,6568
7193,14416
7194,7940
7195,7140
7196,15088
7197,7060
7198,27452
7199,15896
7200,15260
7201,16440
7202,7252
7203,15576
7204,30820
7205,14524
7206,15152
7207,12204
7208,26088
7209,10176
7210,6448
7211,7852
7212,3356
7213,32604
7214,11980
7215,14868
7216,27340
7217,23412
7218,16392
7219,25020
7220,16352
7221,12236
7222,14460
7223,16152
7224,17172
7225,17040
7226,25912
7227,25372
7228,12444
7229,23636
7230,16152
7231,16204
7232,31764
7233,16092
7234,14748
7235,12344
7236,12512
7237,30732
7238,16996
7239,26540
7240,10880
7241,17892
7242,21820
7243,3424
7244,14592
7245,12308
7246,23120
7247,11780
7248,14520
7249,16128
7250,29400
7251,26936
7252,14796
7253,27256
7254,32196
7255,11664
7256,16208
7257,6436
7258,7544
7259,15560
7260,12624
7261,18312
7262,18652
7263,15252
7264,28060
7265,27260
7266,16212
7267,15244
7268,14408
7269,15524
7270,15644
7271,16004
7272,15140
7273,14548
7274,22656
7275,25944
7276,16172
7277,9968
7278,12124
7279,23456
7280,16248
7281,15196
7282,25608
7283,16292
7284,33288
7285,16208
7286,8140
7287,16260
7288,14536
7289,7336
7290,16056
7291,3364
7292,51016
7293,16252
7294,8604
7295,14524
7296,8108
7297,16328
7298,27208
7299,27292
7300,16080
7301,15676
7302,22864
7303,18016
7304,12216
7305,15436
7306,7240
7307,16828
7308,7804
7309,16896
7310,12516
7311,6620
7312,31448
7313,12576
7314,16176
7315,17772
7316,12968
7317,12320
7318,32280
7319,29848
7320,12648
7321,16196
7322,12324
7323,17036
7324,3572
7325,16136
7326,7212
7327,15692
7328,27532
7329,7376
7330,16468
7331,11628
7332,16484
7333,7192
7334,25152
7335,13556
7336,27212
7337,17140
7338,31140
7339,15488
7340,15468
7341,24948
7342,7204
7343,6348
7344,7484
7345,16380
7346,16276
7347,12464
7348,7572
7349,16416
7350,15588
7351,7184
7352,7904
7353,14404
7354,13184
7355,14504
7356,15116
7357,12508
7358,12548
7359,16708
7360,16312
7361,16876
7362,15892
7363,6928
7364,7148
7365,14384
7366,22516
7367,7104
7368,15944
7369,17056
7370,11376
7371,15532
7372,9616
7373,16452
7374,26856
7375,15716
7376,28428
7377,7332
7378,26548
7379,7504
7380,12972
7381,26876
7382,16392
7383,15748
7384,16764
7385,5560
7386,12088
7387,14112
7388,14488
7389,7084
7390,16204
7391,8688
7392,16320
7393,17544
7394,16924
7395,12796
7396,16352
7397,17484
7398,30480
7399,5620
7400,21592
7401,9328
7402,36948
7403,7176
7404,14960
7405,8800
7406,7916
7407,4632
7408,12900
7409,10900
7410,9192
7411,27316
7412,14560
7413,16016
7414,26796
7415,16444
7416,7440
7417,7368
7418,7056
7419,15516
7420,17900
7421,12152
7422,15824
7423,16240
7424,14364
7425,7348
7426,14520
7427,16788
7428,36120
7429,7516
7430,16444
7431,12236
7432,17044
7433,26960
7434,6188
7435,6380
7436,7208
7437,7492
7438,15188
7439,12832
7440,25200
7441,17040
7442,14480
7443,16084
7444,32988
7445,16472
7446,13144
7447,16616
7448,28708
7449,5480
7450,26100
7451,11732
7452,14004
7453,32268
7454,12784
7455,33912
7456,14156
7457,16592
7458,17000
7459,12708
7460,7124
7461,15744
7462,15972
7463,16156
7464,28216
7465,8972
7466,13896
7467,14720
7468,16220
7469,12552
7470,12948
7471,16656
7472,15556
7473,8752
7474,12044
7475,8096
7476,14396
7477,8932
7478,21552
7479,16116
7480,16476
7481,16204
7482,16372
7483,8892
7484,7868
7485,14644
7486,16336
7487,16368
7488,6316
7489,15876
7490,15536
7491,16384
7492,12592
7493,28360
7494,11812
7495,23328
7496,12232
7497,3444
7498,15836
7499,14356
7500,5416
7501,13144
7502,27440
7503,27600
7504,16176
7505,27368
7506,16504
7507,7632
7508,16720
7509,16340
7510,7548
7511,12848
7512,14888
7513,15184
7514,12436
7515,12360
7516,27212
7517,7316
7518,17164
7519,16420
7520,12032
7521,20120
7522,9184
7523,12424
7524,14428
7525,27656
7526,13288
7527,12488
7528,8364
7529,16488
7530,14584
7531,16160
7532,24848
7533,6812
7534,35148
7535,7900
7536,13152
7537,7224
7538,27892
7539,16356
7540,16176
7541,7100
7542,16268
7543,8876
7544,8224
7545,23004
7546,14796
7547,21552
7548,27672
7549,18344
7550,3500
7551,18760
7552,16504
7553,25896
7554,12464
7555,23040
7556,12356
7557,8108
7558,34824
7559,17212
7560,14864
7561,12976
7562,16208
7563,28184
7564,7160
7565,5712
7566,27720
7567,3492
7568,23444
7569,31480
7570,27404
7571,33840
7572,15400
7573,7304
7574,8184
7575,23284
7576,26844
7577,27124
7578,28920
7579,16232
7580,32192
7581,26352
7582,12196
7583,16216
7584,27508
7585,7216
7586,7068
7587,31668
7588,27248
7589,27856
7590,15672
7591,16632
7592,16468
7593,4900
7594,36576
7595,11324
7596,14456
7597,16484
7598,16728
7599,16300
7600,16300
7601,11888
7602,15560
7603,16048
7604,16388
7605,12668
7606,15620
7607,8032
7608,7844
7609,7120
7610,16480
7611,25588
7612,12488
7613,6720
7614,12400
7615,7468
7616,14664
7617,12440
7618,16260
7619,32612
7620,16092
7621,15364
7622,16476
7623,15524
7624,12912
7625,16900
7626,16564
7627,17032
7628,14208
7629,7268
7630,6472
7631,12308
7632,26860
7633,15796
7634,3352
7635,11280
7636,7844
7637,16396
7638,16320
7639,29684
7640,16120
7641,15944
7642,12588
7643,11188
7644,12572
7645,7452
7646,16264
7647,14208
7648,12540
7649,15520
7650,7924
7651,15736
7652,7884
7653,16404
7654,14572
7655,16880
7656,25804
7657,6796
7658,16396
7659,27300
7660,14284
7661,7084
7662,16684
7663,16188
7664,15160
7665,16228
7666,20184
7667,36536
7668,26812
7669,7120
7670,14376
7671,27544
7672,15212
7673,12296
7674,31212
7675,17596
7676,7304
7677,6392
7678,27464
7679,23112
7680,8396
7681,32384
7682,12460
7683,23376
7684,19312
7685,7484
7686,7964
7687,31392
7688,26208
7689,20392
7690,7496
7691,14512
7692,4700
7693,16236
7694,19768
7695,3404
7696,27516
7697,9104
7698,27496
7699,16112
7700,16428
7701,27392
7702,8088
7703,7396
7704,29536
7705,13980
7706,35632
7707,7132
7708,12396
7709,14592
7710,10408
7711,7352
7712,12852
7713,7668
7714,11680
7715,17072
7716,15044
7717,14924
7718,16144
7719,5256
7720,17888
7721,12868
7722,9416
7723,7144
7724,17188
7725,6904
7726,6744
7727,7128
7728,7748
7729,18912
7730,16444
7731,32796
7732,27184
7733,12292
7734,14524
7735,16504
7736,12156
7737,25352
7738,16200
7739,23412
7740,14512
7741,7260
7742,14760
7743,16576
7744,3960
7745,16364
7746,27472
7747,8004
7748,16196
7749,8796
7750,24536
7751,16524
7752,16384
7753,15920
7754,7876
7755,16056
7756,16416
7757,16892
7758,3872
7759,14832
7760,7732
7761,16180
7762,17580
7763,7344
7764,15432
7765,16400
7766,16804
7767,14180
7768,16920
7769,19796
7770,8052
7771,16072
7772,12272
7773,16592
7774,15276
7775,15480
7776,14088
7777,16324
7778,7076
7779,12948
7780,27596
7781,27556
7782,7320
7783,15916
7784,14176
7785,16240
7786,14472
7787,7132
7788,17244
7789,16256
7790,16204
7791,7440
7792,15220
7793,5220
7794,16340
7795,27268
7796,8532
7797,25776
7798,28124
7799,14684
7800,13028
7801,16100
7802,7364
7803,20272
7804,5692
7805,18444
7806,14392
7807,16536
7808,16312
7809,15448
7810,16300
7811,13272
7812,7484
7813,16492
7814,16260
7815,28776
7816,17764
7817,12288
7818,12556
7819,16156
7820,16016
7821,27388
7822,27572
7823,7800
7824,3620
7825,8412
7826,17112
7827,18584
7828,16320
7829,14328
7830,11948
7831,7080
7832,17380
7833,16192
7834,23576
7835,7664
7836,15632
7837,16148
7838,8660
7839,20548
7840,27460
7841,14504
7842,16984
7843,7132
7844,31920
7845,12592
7846,15128
7847,27420
7848,12168
7849,14792
7850,14484
7851,16232
7852,6356
7853,30560
7854,17088
7855,19444
7856,15380
7857,12208
7858,7828
7859,14492
7860,3272
7861,14580
7862,11184
7863,16456
7864,3184
7865,7076
7866,15524
7867,7400
7868,6472
7869,7216
7870,7148
7871,15876
7872,9180
7873,16784
7874,12536
7875,17068
7876,7684
7877,16132
7878,15724
7879,7756
7880,13696
7881,16628
7882,17792
7883,9116
7884,16336
7885,14472
7886,14560
7887,16524
7888,13912
7889,3408
7890,7192
7891,25596
7892,31156
7893,16264
7894,15116
7895,7756
7896,16552
7897,15212
7898,15768
7899,32432
7900,31984
7901,15820
7902,16348
7903,38464
7904,8956
7905,16364
7906,16912
7907,7028
7908,25148
7909,16728
7910,16152
7911,20044
7912,12144
7913,15984
7914,8220
7915,17932
7916,12880
7917,16896
7918,14648
7919,34440
7920,15820
7921,16276
7922,16168
7923,15880
7924,33240
7925,18560
7926,7328
7927,16248
7928,12628
7929,18912
7930,29280
7931,23244
7932,12524
7933,10168
7934,28936
7935,17600
7936,25228
7937,15540
7938,27212
7939,12092
7940,15380
7941,14384
7942,16304
7943,12580
7944,23500
7945,15560
7946,16916
7947,10316
7948,16372
7949,27112
7950,20836
7951,7164
7952,16768
7953,11448
7954,15032
7955,23600
7956,16168
7957,15528
7958,12260
7959,27144
7960,7444
7961,7188
7962,12588
7963,16352
7964,17460
7965,33092
7966,12396
7967,16348
7968,32488
7969,16252
7970,7348
7971,21408
7972,11760
7973,14080
7974,1540
7975,6648
7976,12400
7977,12400
7978,16352
7979,16460
7980,10808
7981,16816
7982,18652
7983,25044
7984,16164
7985,27240
7986,12176
7987,23724
7988,7196
7989,2732
7990,12304
7991,16780
7992,11520
7993,12996
7994,27588
7995,16376
7996,16216
7997,16608
7998,8220
7999,15300
8000,12176
8001,16188
8002,15784
8003,16172
8004,25540
8005,14764
8006,27320
8007,16068
8008,12384
8009,28972
8010,17480
8011,15336
8012,16220
8013,16072
8014,16408
8015,7360
8016,16432
8017,16328
8018,26060
8019,6968
8020,16604
8021,16296
8022,16112
8023,16140
8024,7048
8025,9348
8026,16168
8027,12456
8028,13584
8029,7284
8030,16160
8031,5184
8032,12228
8033,12488
8034,16472
8035,18316
8036,14652
8037,5600
8038,7476
8039,12152
8040,8944
8041,14700
8042,14692
8043,5320
8044,16480
8045,17312
8046,25776
8047,8648
8048,8156
8049,27268
8050,23372
8051,16196
8052,7232
8053,7456
8054,34460
8055,17992
8056,15320
8057,15132
8058,7864
8059,21888
8060,27480
8061,7156
8062,15764
8063,14540
8064,7252
8065,7940
8066,17468
8067,17012
8068,36756
8069,7052
8070,21868
8071,12284
8072,16240
8073,11172
8074,14504
8075,14340
8076,8032
8077,37880
8078,25616
8079,7260
8080,16320
8081,8532
8082,7296
8083,16712
8084,23548
8085,8112
8086,11784
8087,16080
8088,16132
8089,16244
8090,7080
8091,27068
8092,27372
8093,26664
8094,22668
8095,19472
8096,26960
8097,6920
8098,15476
8099,32496
8100,22292
8101,15796
8102,13364
8103,14888
8104,16140
8105,10400
8106,14248
8107,25800
8108,19552
8109,16380
8110,11820
8111,16140
8112,8952
8113,12152
8114,26428
8115,17244
8116,17136
8117,15876
8118,7892
8119,15372
8120,16376
8121,23248
8122,17740
8123,16384
8124,17056
8125,16232
8126,15624
8127,24220
8128,15924
8129,16244
8130,15936
8131,23500
8132,5456
8133,28304
8134,15340
8135,34916
8136,16388
8137,12480
8138,12384
8139,7120
8140,14560
8141,24308
8142,7604
8143,33952
8144,17408
8145,7056
8146,34468
8147,28004
8148,28880
8149,16496
8150,7304
8151,14004
8152,3196
8153,12904
8154,16508
8155,11112
8156,15820
8157,14640
8158,16860
8159,12460
8160,12240
8161,18192
8162,14472
8163,14004
8164,12280
8165,12928
8166,14688
8167,18200
8168,15664
8169,6532
8170,27600
8171,30776
8172,14416
8173,12328
8174,12524
8175,29948
8176,31740
8177,6708
8178,16568
8179,15492
8180,7340
8181,15980
8182,32412
8183,18212
8184,16600
8185,12480
8186,19460
8187,31080
8188,16392
8189,28888
8190,7252
8191,31556
8192,16168
8193,28396
8194,4068
8195,7384
8196,16192
8197,17012
8198,35596
8199,16524
8200,16660
8201,17668
8202,16200
8203,6948
8204,6960
8205,30172
8206,16420
8207,15832
8208,15408
8209,17516
8210,16772
8211,12980
8212,13060
8213,29548
8214,32488
8215,7456
8216,36132
8217,7944
8218,27208
8219,7540
8220,5404
8221,26436
8222,13972
8223,11376
8224,16568
8225,31948
8226,29588
8227,13180
8228,7496
8229,34680
8230,14764
8231,15988
8232,16504
8233,16208
8234,5708
8235,33488
8236,25560
8237,12172
8238,22632
8239,7460
8240,7404
8241,8816
8242,7280
8243,15688
8244,3208
8245,17520
8246,15912
8247,16392
8248,19488
8249,32328
8250,12860
8251,7544
8252,26468
8253,27100
8254,27252
8255,16652
8256,15904
8257,12968
8258,16644
8259,32384
8260,16316
8261,13024
8262,26976
8263,22604
8264,19372
8265,9512
8266,30172
8267,26572
8268,16200
8269,35724
8270,12504
8271,27324
8272,32380
8273,14524
8274,11216
8275,7424
8276,27512
8277,18340
8278,16192
8279,36228
8280,36128
8281,16556
8282,27580
8283,3816
8284,26844
8285,8892
8286,16144
8287,16168
8288,11860
8289,27180
8290,21912
8291,16404
8292,16444
8293,17636
8294,4160
8295,16396
8296,32196
8297,16864
8298,6128
8299,23520
8300,11976
8301,12952
8302,15620
8303,10844
8304,5716
8305,27384
8306,16604
8307,28424
8308,1492
8309,15740
8310,14548
8311,13344
8312,28328
8313,12372
8314,16128
8315,16824
8316,20120
8317,16684
8318,19600
8319,9400
8320,16096
8321,16408
8322,14508
8323,5484
8324,12072
8325,7312
8326,14972
8327,13024
8328,15824
8329,16132
8330,8756
8331,17140
8332,16020
8333,24132
8334,14476
8335,10464
8336,7932
8337,7380
8338,16224
8339,27996
8340,16844
8341,13168
8342,7512
8343,27256
8344,25668
8345,27484
8346,21176
8347,11868
8348,7576
8349,18492
8350,27260
8351,7668
8352,7832
8353,17176
8354,11744
8355,37264
8356,16336
8357,13684
8358,7480
8359,12220
8360,12700
8361,12068
8362,16624
8363,12504
8364,16372
8365,7320
8366,16216
8367,7332
8368,35256
8369,12512
8370,27384
8371,16472
8372,27092
8373,16424
8374,12536
8375,12752
8376,3196
8377,7848
8378,15548
8379,9216
8380,17700
8381,23136
8382,26412
8383,16760
8384,12596
8385,12104
8386,7336
8387,16424
8388,13256
8389,14652
8390,7424
8391,6484
8392,11328
8393,7152
8394,18384
8395,7768
8396,7404
8397,15032
8398,14632
8399,28320
8400,15368
8401,7176
8402,25832
8403,16436
8404,16924
8405,15536
8406,7192
8407,7544
8408,14940
8409,14468
8410,23592
8411,34516
8412,16108
8413,15804
8414,13044
8415,34488
8416,11336
8417,15760
8418,16516
8419,16116
8420,12496
8421,14764
8422,12780
8423,16136
8424,18084
8425,15984
8426,31632
8427,14736
8428,12448
8429,16092
8430,26492
8431,12652
8432,13836
8433,16500
8434,16224
8435,10724
8436,16244
8437,11704
8438,7916
8439,22448
8440,16040
8441,12096
8442,13280
8443,14732
8444,16876
8445,18476
8446,6868
8447,15064
8448,14544
8449,18628
8450,7480
8451,25504
8452,7200
8453,12548
8454,23712
8455,8260
8456,16764
8457,19940
8458,17964
8459,14636
8460,16380
8461,11832
8462,16164
8463,14580
8464,7492
8465,12480
8466,27452
8467,17132
8468,7164
8469,16388
8470,16356
8471,7140
8472,15988
8473,16216
8474,16192
8475,12040
8476,3536
8477,16300
8478,16396
8479,12320
8480,26588
8481,15944
8482,15344
8483,16448
8484,7604
8485,16196
8486,32524
8487,7220
8488,23440
8489,16080
8490,15864
8491,8100
8492,7520
8493,15992
8494,11184
8495,23060
8496,17008
8497,3920
8498,27332
8499,35808
8500,15388
8501,16420
8502,12212
8503,16360
8504,16212
8505,7092
8506,28040
8507,8088
8508,18288
8509,17328
8510,32568
8511,7548
8512,6020
8513,16372
8514,12876
8515,7196
8516,32252
8517,27108
8518,6792
8519,16732
8520,19288
8521,16796
8522,12156
8523,6496
8524,14796
8525,16092
8526,16812
8527,3188
8528,18492
8529,5756
8530,13624
8531,17436
8532,8088
8533,13240
8534,15964
8535,34532
8536,15868
8537,16356
8538,32280
8539,14560
8540,14760
8541,5300
8542,16356
8543,15992
8544,16020
8545,3304
8546,7376
8547,7488
8548,14756
8549,15548
8550,14796
8551,14668
8552,14236
8553,19408
8554,25756
8555,27244
8556,27444
8557,16756
8558,15132
8559,20444
8560,17704
8561,30928
8562,32952
8563,27464
8564,36036
8565,14876
8566,23332
8567,15720
8568,14728
8569,5468
8570,7740
8571,7096
8572,20240
8573,7136
8574,17852
8575,26880
8576,12752
8577,16072
8578,8748
8579,16876
8580,16076
8581,16068
8582,25880
8583,16552
8584,7524
8585,17596
8586,19120
8587,27100
8588,10096
8589,27664
8590,14840
8591,14516
8592,26944
8593,16272
8594,7200
8595,8172
8596,15780
8597,16444
8598,11704
8599,16096
8600,6768
8601,16484
8602,8012
8603,29400
8604,32592
8605,14708
8606,15364
8607,15340
8608,12476
8609,6648
8610,23668
8611,27460
8612,16108
8613,7840
8614,17516
8615,7464
8616,7140
8617,16300
8618,7344
8619,27480
8620,12376
8621,10176
8622,13888
8623,3584
8624,7176
8625,16940
8626,12664
8627,33020
8628,27960
8629,12524
8630,15348
8631,7488
8632,7380
8633,7856
8634,27620
8635,16576
8636,7160
8637,17156
8638,15380
8639,10848
8640,17388
8641,14932
8642,27500
8643,16448
8644,27272
8645,12604
8646,16224
8647,16552
8648,7584
8649,10608
8650,16396
8651,31748
8652,7544
8653,14020
8654,12336
8655,7248
8656,16212
8657,7912
8658,12180
8659,16464
8660,16352
8661,17664
8662,16608
8663,14816
8664,27404
8665,15508
8666,5772
8667,23532
8668,9656
8669,16300
8670,12196
8671,16840
8672,17368
8673,14840
8674,16140
8675,7160
8676,12616
8677,16208
8678,6312
8679,12104
8680,27460
8681,12360
8682,25596
8683,16436
8684,16768
8685,25444
8686,12116
8687,3220
8688,16908
8689,27708
8690,10844
8691,16840
8692,7140
8693,6768
8694,13808
8695,14668
8696,12296
8697,27388
8698,15292
8699,12716
8700,7256
8701,16488
8702,14368
8703,30736
8704,5592
8705,7940
8706,14492
8707,15232
8708,27632
8709,17132
8710,7176
8711,20272
8712,16512
8713,16844
8714,27292
8715,15660
8716,16984
8717,15784
8718,12560
8719,10036
8720,27288
8721,14744
8722,16208
8723,18864
8724,12264
8725,34844
8726,15288
8727,12020
8728,9624
8729,14488
8730,16144
8731,11372
8732,8868
8733,12752
8734,10700
8735,14732
8736,16012
8737,7600
8738,16660
8739,27944
8740,12616
8741,12384
8742,15224
8743,16088
8744,12468
8745,28096
8746,18124
8747,34776
8748,6908
8749,20384
8750,10696
8751,27616
8752,17364
8753,51300
8754,7184
8755,16188
8756,7416
8757,14672
8758,34948
8759,16472
8760,7216
8761,24924
8762,17452
8763,7492
8764,13976
8765,14824
8766,16528
8767,26680
8768,14444
8769,13432
8770,17004
8771,12208
8772,15648
8773,20168
8774,14160
8775,16276
8776,8120
8777,15552
8778,16220
8779,25524
8780,17848
8781,12512
8782,14832
8783,13432
8784,24008
8785,11768
8786,14792
8787,27600
8788,13804
8789,26516
8790,7156
8791,10584
8792,7184
8793,37240
8794,16616
8795,10460
8796,23980
8797,7260
8798,15476
8799,12232
8800,14436
8801,35532
8802,16732
8803,16440
8804,7404
8805,32392
8806,36164
8807,7168
8808,16224
8809,14572
8810,14852
8811,7184
8812,36208
8813,17008
8814,16636
8815,7284
8816,7244
8817,22584
8818,14844
8819,7844
8820,14636
8821,15112
8822,5684
8823,12272
8824,14712
8825,16204
8826,18012
8827,16128
8828,9752
8829,28056
8830,21120
8831,14756
8832,16060
8833,14372
8834,12216
8835,12156
8836,6728
8837,15088
8838,16300
8839,26868
8840,7156
8841,15412
8842,23284
8843,7436
8844,15856
8845,16020
8846,23544
8847,36464
8848,7792
8849,15604
8850,18248
8851,16236
8852,7372
8853,7028
8854,7064
8855,12384
8856,27960
8857,28056
8858,12472
8859,13028
8860,15516
8861,27452
8862,28880
8863,6944
8864,12200
8865,5432
8866,27396
8867,26204
8868,16392
8869,14876
8870,17888
8871,16212
8872,27724
8873,31972
8874,7764
8875,12560
8876,16200
8877,14008
8878,16312
8879,12180
8880,7328
8881,15820
8882,12484
8883,16420
8884,15516
8885,16148
8886,13628
8887,14400
8888,31228
8889,9220
8890,23280
8891,16460
8892,13976
8893,11936
8894,32180
8895,12136
8896,12328
8897,12196
8898,16296
8899,36980
8900,17160
8901,14144
8902,5720
8903,34480
8904,16240
8905,16708
8906,15460
8907,35032
8908,15528
8909,24100
8910,16496
8911,16224
8912,12044
8913,23076
8914,7060
8915,16224
8916,19396
8917,15640
8918,16352
8919,14816
8920,12160
8921,7512
8922,13072
8923,14796
8924,15196
8925,16504
8926,14696
8927,14328
8928,16040
8929,15708
8930,16148
8931,14352
8932,12640
8933,3668
8934,7844
8935,17604
8936,25680
8937,25920
8938,13168
8939,16140
8940,5076
8941,16484
8942,16276
8943,11276
8944,16328
8945,17096
8946,8876
8947,27588
8948,17804
8949,16884
8950,33960
8951,8072
8952,12324
8953,7084
8954,14796
8955,14400
8956,23440
8957,15148
8958,12248
8959,16168
8960,15820
8961,16244
8962,7964
8963,27492
8964,24152
8965,18352
8966,12396
8967,5460
8968,15236
8969,14348
8970,32512
8971,14596
8972,14564
8973,29156
8974,24856
8975,27188
8976,15348
8977,16116
8978,13072
8979,29620
8980,17864
8981,16520
8982,12124
8983,12508
8984,16504
8985,11940
8986,7008
8987,12916
8988,6848
8989,27452
8990,24388
8991,16904
8992,20112
8993,26260
8994,15996
8995,15592
8996,18252
8997,16536
8998,8048
8999,17908
9000,35492
9001,25804
9002,23532
9003,29564
9004,17036
9005,27660
9006,32640
9007,16196
9008,13196
9009,7144
9010,7884
9011,59896
9012,12996
9013,8084
9014,18476
9015,17080
9016,13256
9017,14408
9018,3492
9019,10292
9020,11532
9021,14008
9022,27292
9023,23436
9024,27152
9025,5560
9026,16828
9027,7712
9028,12220
9029,17540
9030,27256
9031,16328
9032,13004
9033,16348
9034,18416
9035,15312
9036,26480
9037,7236
9038,16044
9039,7876
9040,29528
9041,10652
9042,16180
9043,11164
9044,27412
9045,25648
9046,16344
9047,16560
9048,16224
9049,5260
9050,16304
9051,12864
9052,8120
9053,16320
9054,31936
9055,16272
9056,16300
9057,15536
9058,18204
9059,27472
9060,28676
9061,35020
9062,12428
9063,12772
9064,16380
9065,27168
9066,7176
9067,15620
9068,11596
9069,14732
9070,32216
9071,13220
9072,12852
9073,27580
9074,12216
9075,23632
9076,6768
9077,27260
9078,31176
9079,14252
9080,12256
9081,11100
9082,12816
9083,32248
9084,23440
9085,16520
9086,7236
9087,12220
9088,7568
9089,16252
9090,16900
9091,16112
9092,26424
9093,16040
9094,8132
9095,12792
9096,19872
9097,34004
9098,15872
9099,7532
9100,10076
9101,14248
9102,12188
9103,16612
9104,12456
9105,15592
9106,17820
9107,16304
9108,13120
9109,12292
9110,16464
9111,14280
9112,28488
9113,16044
9114,27636
9115,7132
9116,6336
9117,7892
9118,8976
9119,34168
9120,16272
9121,32988
9122,35816
9123,21524
9124,25764
9125,16224
9126,7968
9127,7440
9128,12652
9129,16300
9130,11500
9131,26332
9132,8440
9133,16336
9134,5432
9135,16208
9136,26404
9137,16488
9138,7188
9139,12560
9140,7172
9141,12016
9142,23312
9143,23304
9144,5792
9145,15352
9146,12188
9147,21884
9148,7300
9149,16868
9150,17356
9151,30184
9152,16448
9153,15856
9154,14192
9155,16184
9156,26308
9157,7924
9158,33260
9159,16528
9160,16472
9161,7908
9162,14536
9163,11676
9164,7208
9165,26980
9166,16172
9167,12896
9168,7184
9169,16608
9170,16960
9171,14788
9172,14216
9173,12236
9174,28296
9175,7100
9176,35556
9177,16584
9178,16244
9179,4028
9180,27168
9181,16412
9182,16440
9183,3104
9184,25024
9185,16444
9186,14892
9187,16928
9188,8948
9189,6416
9190,14972
9191,24288
9192,21280
9193,7548
9194,15604
9195,16392
9196,7864
9197,14696
9198,16488
9199,27168
9200,8004
9201,14944
9202,7204
9203,18660
9204,16912
9205,13484
9206,18176
9207,12296
9208,15452
9209,7200
9210,14600
9211,31308
9212,16020
9213,14508
9214,15536
9215,21368
9216,14032
9217,16068
9218,25732
9219,16804
9220,17624
9221,31196
9222,16560
9223,16216
9224,16012
9225,10300
9226,15444
9227,27796
9228,7400
9229,17732
9230,14692
9231,35212
9232,16088
9233,7052
9234,8912
9235,5624
9236,26580
9237,31664
9238,7324
9239,16284
9240,8184
9241,28244
9242,27152
9243,13228
9244,16988
9245,27348
9246,12488
9247,12960
9248,12684
9249,16184
9250,7356
9251,5588
9252,27320
9253,23208
9254,17248
9255,27192
9256,8028
9257,28196
9258,12560
9259,14528
9260,16448
9261,16256
9262,5488
9263,16976
9264,8368
9265,12724
9266,15500
9267,7212
9268,35320
9269,12356
9270,14692
9271,14916
9272,16164
9273,14384
9274,6896
9275,12424
9276,15572
9277,16328
9278,16412
9279,12144
9280,2932
9281,16368
9282,11064
9283,14776
9284,14732
9285,16512
9286,7316
9287,16740
9288,15852
9289,14684
9290,8912
9291,30236
9292,36308
9293,24972
9294,16584
9295,27244
9296,32248
9297,21808
9298,16172
9299,6708
9300,14608
9301,10812
9302,36456
9303,16596
9304,14708
9305,13392
9306,16232
9307,8140
9308,5736
9309,7120
9310,7920
9311,15964
9312,27448
9313,16252
9314,27308
9315,16392
9316,14392
9317,12424
9318,7916
9319,16008
9320,6280
9321,16772
9322,16200
9323,16452
9324,25904
9325,7424
9326,7340
9327,18220
9328,35224
9329,16212
9330,14788
9331,16304
9332,15552
9333,27492
9334,18200
9335,16312
9336,17524
9337,14488
9338,15852
9339,12296
9340,27240
9341,15348
9342,27252
9343,27180
9344,9244
9345,5752
9346,7256
9347,16348
9348,9432
9349,35580
9350,7152
9351,16640
9352,36444
9353,15368
9354,18556
9355,16840
9356,13724
9357,16388
9358,14528
9359,33952
9360,6944
9361,16132
9362,15940
9363,7064
9364,16348
9365,24000
9366,11016
9367,7332
9368,27292
9369,15596
9370,14432
9371,12976
9372,26236
9373,25804
9374,12224
9375,12440
9376,16216
9377,12740
9378,25804
9379,7636
9380,16076
9381,7076
9382,7512
9383,14896
9384,15656
9385,12448
9386,1832
9387,15600
9388,16896
9389,12380
9390,17216
9391,9048
9392,27192
9393,8080
9394,17040
9395,11868
9396,32656
9397,16392
9398,15564
9399,12624
9400,27528
9401,15624
9402,14464
9403,11852
9404,12788
9405,15572
9406,15336
9407,23336
9408,31020
9409,12336
9410,7224
9411,14724
9412,12284
9413,16140
9414,14096
9415,18144
9416,26896
9417,16432
9418,7180
9419,26528
9420,12104
9421,17788
9422,27460
9423,17852
9424,37068
9425,15116
9426,50332
9427,27856
9428,27692
9429,36136
9430,32868
9431,16312
9432,15680
9433,32520
9434,26472
9435,27184
9436,27348
9437,12448
9438,7576
9439,27456
9440,16440
9441,15368
9442,14716
9443,27520
9444,18296
9445,25228
9446,26832
9447,7108
9448,16136
9449,16076
9450,16692
9451,16324
9452,12132
9453,16304
9454,12196
9455,16492
9456,12516
9457,16640
9458,32188
9459,17020
9460,7264
9461,13752
9462,7508
9463,34244
9464,15988
9465,16424
9466,15508
9467,25968
9468,8148
9469,5336
9470,14628
9471,35104
9472,27316
9473,17012
9474,15612
9475,27352
9476,16276
9477,6944
9478,15980
9479,12232
9480,14636
9481,16924
9482,15784
9483,17924
9484,27260
9485,7164
9486,8924
9487,27624
9488,12880
9489,15592
9490,7540
9491,18056
9492,14392
9493,27588
9494,16276
9495,7224
9496,13800
9497,3924
9498,16136
9499,12348
9500,32832
9501,14576
9502,7140
9503,10912
